T07,"Teaching staff at the primary, secondary and tertiary levels",,,,,
Region/Country/Area,,Year,Series,Value,Footnotes,Source
30,Eastern Asia,2010,Teachers at primary level (thousands),6658.6158,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Pupil-teacher ratio in primary education,17.0602,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Teachers at secondary level (thousands),7435.1411,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Pupil-teacher ratio in secondary education,15.2694,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2010,Teachers at tertiary level (thousands),2404.7963,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2012,Teachers at primary level (thousands),6581.2546,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2012,Pupil-teacher ratio in primary education,16.9433,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2012,Teachers at secondary level (thousands),7593.8887,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2012,Pupil-teacher ratio in secondary education,14.3681,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2012,Teachers at tertiary level (thousands),2535.1291,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2015,Teachers at primary level (thousands),6564.8590,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2015,Pupil-teacher ratio in primary education,16.3421,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2015,Teachers at secondary level (thousands),7280.8890,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2015,Pupil-teacher ratio in secondary education,13.6797,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Teachers at primary level (thousands),6930.1742,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Pupil-teacher ratio in primary education,16.4227,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Teachers at secondary level (thousands),7302.0984,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
30,Eastern Asia,2018,Pupil-teacher ratio in secondary education,13.1531,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2005,Teachers at primary level (thousands),4825.8753,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2005,Pupil-teacher ratio in primary education,38.6025,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2005,Teachers at secondary level (thousands),4949.4896,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2005,Pupil-teacher ratio in secondary education,26.2210,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2005,Teachers at tertiary level (thousands),843.2299,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2010,Teachers at primary level (thousands),5501.5609,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2010,Pupil-teacher ratio in primary education,35.6429,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2010,Teachers at secondary level (thousands),6446.4185,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2010,Pupil-teacher ratio in secondary education,23.5752,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2010,Teachers at tertiary level (thousands),1369.5435,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2015,Teachers at primary level (thousands),6308.0815,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2015,Pupil-teacher ratio in primary education,31.9040,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2015,Teachers at secondary level (thousands),6511.4951,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2015,Pupil-teacher ratio in secondary education,27.4070,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2015,Teachers at tertiary level (thousands),1912.6338,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2018,Teachers at primary level (thousands),6410.9471,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2018,Pupil-teacher ratio in primary education,32.5363,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2018,Teachers at secondary level (thousands),7330.2712,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2018,Pupil-teacher ratio in secondary education,24.8314,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
62,South-central Asia,2018,Teachers at tertiary level (thousands),1970.6242,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Teachers at primary level (thousands),2938.5634,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Pupil-teacher ratio in primary education,23.2267,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Teachers at secondary level (thousands),2237.4519,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Pupil-teacher ratio in secondary education,18.2418,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2005,Teachers at tertiary level (thousands),579.9737,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2010,Teachers at primary level (thousands),3244.5245,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
35,South-eastern Asia,2010,Pupil-teacher ratio in primary education,21.0593,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed May 2020."
